symbol,rsi,volume,trend,momentum,result,pnl,timestamp,hour,day_of_week,signal_confidence,market_regime,strategy_name,risk_mode,atr,volatility_context,market_session,is_holiday_us,holiday_name_us,dataset_version,pnl_gross,fee_entry,fee_exit,fee_total,pnl_net,mfe_pct,mae_pct,result_net,risk_per_trade_used,is_holiday_ar,holiday_name_ar,is_holiday_eu,holiday_name_eu,is_holiday_asia,holiday_name_asia,is_good_friday,liquidity_mode,ai_trade_decision,ai_context_risk,trade_filter_reason
BNBUSDT,30.21978021977941,0.1358750571301153,1,2.2024000000000115,1,0.07650169999996996,1776125459,0,1,0.7,bull,trend,normal,1.0571428571428538,low,asia,0,,live_ai_risk_v3,0.07650169999996996,0.21340817953427402,0.21348468123427397,0.426892860768548,-0.350391160768578,0.09287774355965135,-0.43180003584756493,0,0.02,0,,0,,0,,0,normal,1,normal,ok
TAOUSDT,36.36363636363601,2.4995191908103847,0,-0.14400000000000546,0,-1.51962379999997,1776125650,0,1,0.7,sideways,trend,conservative,1.2642857142857136,low,asia,0,,live_ai_risk_v3,-1.51962379999997,0.1707265436274192,0.16920691982741923,0.33993346345483844,-1.8595572634548083,0.19349845201238391,-1.5479876160990602,0,0.01,0,,0,,0,,0,normal,1,conservative,ok
XRPUSDT,32.9729729729726,1.3573662585285613,1,0.006127999999999911,0,-0.06988805880001447,1776125653,0,1,0.7,bull,trend,normal,0.0032785714285714163,low,asia,0,,live_ai_risk_v3,-0.06988805880001447,0.13658123490193536,0.13651134684313534,0.2730925817450707,-0.34298064054508515,0.0,-0.5628654970760263,0,0.02,0,,0,,0,,0,normal,1,normal,ok
ADAUSDT,33.33333333333333,0.9546630596963307,1,0.000256000000000034,0,-0.17531821109999693,1776129493,1,1,0.7,bull,trend,normal,0.000757142857142861,low,asia,0,,live_ai_risk_v3,-0.17531821109999693,0.14341029664703214,0.14323497843593214,0.2866452750829643,-0.46196348618296124,0.28524857375713375,-0.36674816625917356,0,0.02,0,,0,,0,,0,normal,1,normal,ok
UNIUSDT,36.36363636363636,0.05745628619469899,1,0.0011199999999997878,0,-0.9798265349999944,1776131305,1,1,0.7,bull,trend,normal,0.007499999999999967,low,asia,0,,live_ai_risk_v3,-0.9798265349999944,0.1847261202048676,0.18374629366986758,0.36847241387473517,-1.3482989488747297,0.28081123244929473,-0.5304212168486709,0,0.02,0,,0,,0,,0,normal,1,normal,ok
BROCCOLI714USDT,22.784810126582258,0.20208778061839322,0,-0.0014170000000000016,0,-0.9271072531999944,1776132634,2,1,0.8,sideways,mean_reversion,conservative,0.00024714285714285696,medium,asia,0,,live_ai_risk_v3,-0.9271072531999944,0.14778089616389406,0.14685378891069406,0.2946346850745881,-1.2217419382745827,2.321204516938534,-0.9410288582183238,0,0.01,0,,0,,0,,0,normal,0,conservative,ok
DASHUSDT,34.939759036144295,0.22284919101352518,0,-0.18779999999999575,0,-1.3302865299999906,1776135132,2,1,0.7,sideways,trend,conservative,0.11285714285714223,low,asia,0,,live_ai_risk_v3,-1.3302865299999906,0.1469067762605217,0.1455764897305217,0.2924832659910434,-1.622769795991034,0.0,-0.9055310817425293,0,0.01,0,,0,,0,,0,normal,1,conservative,ok
WLDUSDT,38.70967741935488,0.2478659590288886,1,0.0030300000000000327,0,-0.05843976639999356,1776137261,3,1,0.7,bull,trend,normal,0.0015642857142857125,low,asia,0,,live_ai_risk_v3,-0.05843976639999356,0.18402682428216968,0.1839683845157697,0.36799520879793934,-0.4264349751979329,1.206732295966964,-0.03175611305175896,0,0.02,0,,0,,0,,0,normal,1,normal,ok
ENAUSDT,38.23529411764718,1.327279752983423,0,-0.0007119999999999904,0,-1.7845025388000098,1776137641,3,1,0.7,sideways,trend,conservative,0.0005142857142857131,low,asia,0,,live_ai_risk_v3,-1.7845025388000098,0.14722145942573575,0.14543695688693575,0.29265841631267153,-2.0771609551126815,0.0,-1.2121212121212188,0,0.01,0,,0,,0,,0,normal,1,conservative,ok
PAXGUSDT,28.06573957016647,0.08531633575146491,1,0.16199999999935244,0,-0.09198387000000788,1776139185,3,1,0.8,bull,mean_reversion,aggressive,1.7707142857141531,low,asia,0,,live_ai_risk_v3,-0.09198387000000788,0.14715852279269295,0.14706653892269295,0.29422506171538587,-0.3862089317153937,0.13448243204847718,-0.1043869895086874,0,0.025,0,,0,,0,,0,normal,0,aggressive,ok
SOLUSDT,15.714285714285566,0.29754755880578254,0,-0.34080000000000155,1,0.24050376000000098,1776142314,4,1,0.8,sideways,mean_reversion,conservative,0.11285714285714477,low,asia,0,,live_ai_risk_v3,0.24050376000000098,0.1471711101193015,0.14741161387930152,0.294582723998603,-0.05407896399860204,0.19843585852690757,-0.2334539512081275,0,0.01,0,,0,,0,,0,normal,0,conservative,ok
BNBUSDT,23.529411764705472,0.13868248453278406,0,-0.21460000000001855,0,-0.08805685000000572,1776142902,5,1,0.8,sideways,mean_reversion,conservative,0.36857142857141817,low,asia,0,,live_ai_risk_v3,-0.08805685000000572,0.15454225295187518,0.15445419610187516,0.30899644905375034,-0.3970532990537561,0.02116367661902052,-0.29303552241721004,0,0.01,0,,0,,0,,0,normal,0,conservative,ok
LTCUSDT,27.499999999999957,0.09764032718345972,0,-0.16740000000000776,1,0.4808043700000048,1776145021,5,1,0.8,sideways,mean_reversion,conservative,0.057142857142857446,low,asia,0,,live_ai_risk_v3,0.4808043700000048,0.1530655069200387,0.1535463112900387,0.30661181821007744,0.17419255178992737,0.31411677753141487,-0.18477457501846697,1,0.01,0,,0,,0,,0,normal,0,conservative,ok
TAOUSDT,24.24242424242395,2.072049872122098,0,-2.6420000000000243,0,-0.600105,1776148299,6,1,0.8,bear,mean_reversion,normal,0.9142857142857151,low,asia,0,,live_ai_risk_v3,-0.600105,0.15188662755989127,0.15128652255989125,0.3031731501197825,-0.9032781501197825,0.23706045041485355,-0.7111813512445606,0,0.02,0,,0,,0,,0,normal,0,normal,ok
ZAMAUSDT,20.810313075506443,1.286393318173271,1,6.700000000000109e-05,0,-3.1127953781100057,1776149441,6,1,0.8,bull,mean_reversion,aggressive,0.0008535714285714287,high,asia,0,,live_ai_risk_v3,-3.1127953781100057,0.15241775263828805,0.14930495726017803,0.30172270989846606,-3.414518088008472,2.185596560372624,-2.042278753135081,0,0.025,0,,0,,0,,0,normal,0,aggressive,ok
ZAMAUSDT,27.365728900255718,2.0902984091705026,0,-0.0006826000000000054,1,16.602652449040008,1776152303,7,1,0.8,sideways,mean_reversion,conservative,0.0005921428571428576,medium,asia,0,,live_ai_risk_v3,16.602652449040008,0.09151542701114791,0.10811807946018792,0.19963350647133582,16.40301894256867,18.141916605705934,-0.18288222384784725,1,0.01,0,,0,,0,,0,normal,0,conservative,ok
ADAUSDT,15.789473684210265,0.30713331863028553,0,-0.0007399999999999907,1,1.4942088358000063,1776154583,8,1,0.8,sideways,mean_reversion,conservative,0.0005500000000000029,low,europe,0,,live_ai_risk_v3,1.4942088358000063,0.2134081795342741,0.2149023883700741,0.4283105679043482,1.0658982678956581,0.8649093904448182,-0.0823723228994967,1,0.01,0,,0,,0,,0,normal,0,conservative,ok
BTCUSDT,27.76708940280362,0.3628451242605607,1,99.94540000001143,1,0.06480700000000666,1776154963,8,1,0.8,bull,mean_reversion,aggressive,85.82642857142802,low,europe,0,,live_ai_risk_v3,0.06480700000000666,0.1707265436274193,0.1707913506274193,0.3415178942548386,-0.2767108942548319,0.3490612556761705,-0.14712565722298385,0,0.025,0,,0,,0,,0,normal,0,aggressive,ok
BARDUSDT,29.54545454545479,1.3590087323147035,0,-5.2000000000052005e-05,0,-0.7767265683000052,1776155346,8,1,0.8,sideways,mean_reversion,conservative,0.0011499999999999963,low,europe,0,,live_ai_risk_v3,-0.7767265683000052,0.13658123490193544,0.13580450833363542,0.27238574323557085,-1.049112311535576,0.6884166417240254,-0.7183478000598663,0,0.01,0,,0,,0,,0,normal,0,conservative,ok
XAUTUSDT,27.95436022819861,1.6055268493635366,1,0.5945999999994456,1,0.037642850000011496,1776159729,9,1,0.8,bull,mean_reversion,aggressive,3.454999999999992,low,europe,0,,live_ai_risk_v3,0.037642850000011496,0.13658123490193544,0.13661887775193543,0.2732001126538709,-0.2355572626538594,0.18682465412192645,-0.33388595280573374,0,0.025,0,,0,,0,,0,normal,0,aggressive,ok
DOGEUSDT,23.38709677419274,0.2519207052230449,1,0.00026299999999999935,1,0.16143925180000462,1776161848,10,1,0.8,bull,mean_reversion,aggressive,0.00020142857142857362,low,europe,0,,live_ai_risk_v3,0.16143925180000462,0.15194662382840315,0.15210806308020317,0.3040546869086063,-0.1426154351086017,1.189970250743742,-0.19124521886952786,0,0.025,0,,0,,0,,0,normal,0,aggressive,ok
ENJUSDT,26.252158894645987,0.6339610776061966,0,-0.0011537999999999965,0,-3.7048630621399967,1776162418,10,1,0.8,sideways,mean_reversion,conservative,0.0011821428571428569,medium,europe,0,,live_ai_risk_v3,-3.7048630621399967,0.1557026077882064,0.1519977447260664,0.3077003525142728,-4.012563414654269,0.0,-2.3794483049062944,0,0.01,0,,0,,0,,0,normal,0,conservative,ok
BARDUSDT,13.131313131313334,1.3364576728220323,0,-0.008555999999999953,1,0.6237700767999845,1776162798,10,1,0.8,sideways,mean_reversion,conservative,0.001514285714285718,low,europe,0,,live_ai_risk_v3,0.6237700767999845,0.1557026077882064,0.1563263778650064,0.3120289856532128,0.31174109114677173,0.8320493066255716,0.0,1,0.01,0,,0,,0,,0,normal,0,conservative,ok
DOTUSDT,17.391304347826804,7.524137092446949,0,-0.013900000000000023,1,0.25851631200000025,1776168281,12,1,0.8,bear,mean_reversion,normal,0.003642857142857154,low,europe,0,,live_ai_risk_v3,0.25851631200000025,0.1518783332109522,0.15213684952295223,0.30401518273390443,-0.045498870733904184,0.8510638297872347,-0.17021276595744697,0,0.02,0,,0,,0,,0,normal,1,normal,ok
WLDUSDT,24.9999999999998,0.06304846214444233,0,-0.0045059999999999545,0,-0.43619270040000574,1776169221,12,1,0.8,sideways,mean_reversion,conservative,0.0012999999999999956,low,europe,0,,live_ai_risk_v3,-0.43619270040000574,0.1518919913344424,0.1514557986340424,0.30334778996848477,-0.7395404903684906,1.8187619655392413,-0.8296107211231625,0,0.01,0,,0,,0,,0,normal,1,conservative,ok
SUIUSDT,26.85185185185189,0.04473859916455404,0,-0.006240000000000023,1,1.8608462109999926,1776170160,12,1,0.8,sideways,mean_reversion,conservative,0.001692857142857123,low,europe,0,,live_ai_risk_v3,1.8608462109999926,0.1526541146251952,0.1545149608361952,0.3071690754613904,1.553677135538602,1.812592749629002,-0.04239983040068549,1,0.01,0,,0,,0,,0,normal,1,conservative,ok
NEARUSDT,21.428571428571573,3.9771047930765877,0,-0.023500000000000076,1,0.771309763000013,1776175799,14,1,0.8,bear,mean_reversion,normal,0.005428571428571449,low,us,0,,live_ai_risk_v3,0.771309763000013,0.15249895834234659,0.15327026810534658,0.30576922644769317,0.4655405365523198,0.5057803468208177,-0.5780346820809255,1,0.02,0,,0,,0,,0,normal,1,normal,ok
ASTERUSDT,16.66666666666636,1.2906854415943874,0,-0.007379999999999942,0,-1.3445079240000013,1776176936,14,1,0.8,sideways,mean_reversion,conservative,0.0032857142857142174,low,us,0,,live_ai_risk_v3,-1.3445079240000013,0.15237756494076576,0.15103305701676575,0.30341062195753155,-1.6479185459575327,0.14705882352941188,-0.8823529411764712,0,0.01,0,,0,,0,,0,normal,1,conservative,ok
UUSDT,22.222222222226335,1.1947380683160351,0,-0.00037799999999998946,1,0.030507930600013573,1776177834,14,1,0.8,sideways,mean_reversion,conservative,0.00014285714285718263,low,us,0,,live_ai_risk_v3,0.030507930600013573,0.15243287487765164,0.15246338280825167,0.30489625768590334,-0.2743883270858898,0.04002801961373631,0.0,0,0.01,0,,0,,0,,0,normal,0,conservative,ok
FETUSDT,29.411764705882362,1.4462066032443341,0,-0.0033199999999999896,0,-1.392282763199994,1776180760,15,1,0.8,bear,mean_reversion,normal,0.0012214285714285678,low,us,0,,live_ai_risk_v3,-1.392282763199994,0.15242181289027448,0.15102953012707448,0.303451343017349,-1.6957341062173428,0.4784688995215388,-0.9134406263592826,0,0.02,0,,0,,0,,0,normal,0,normal,ok
TRUMPUSDT,28.3582089552238,1.9016190144123377,0,-0.03804000000000052,1,1.1465551860000194,1776181428,15,1,0.8,bear,mean_reversion,normal,0.011785714285714257,low,us,0,,live_ai_risk_v3,1.1465551860000194,0.15243724198068886,0.1535837971666889,0.30602103914737777,0.8405341468526416,1.5759312320916918,-0.07163323782234168,1,0.02,0,,0,,0,,0,normal,0,normal,ok
TAOUSDT,17.20430107526859,0.00035977962728390745,0,-3.858000000000004,0,-3.290886600000007,1776183603,16,1,0.8,bear,mean_reversion,normal,1.357142857142851,low,us,0,,live_ai_risk_v3,-3.290886600000007,0.15243636856008144,0.14914548196008146,0.3015818505201629,-3.59246845052017,0.1629327902240349,-2.1588594704684367,0,0.02,0,,0,,0,,0,normal,0,normal,ok
ENJUSDT,19.648318042813486,1.5671604424126109,1,0.0011758000000000046,1,4.673937840639998,1776185802,16,1,0.8,bull,mean_reversion,aggressive,0.0032714285714285723,high,us,0,,live_ai_risk_v3,4.673937840639998,0.07621672871306003,0.08089066655370002,0.15710739526676004,4.516830445373238,6.132430398796085,0.0,1,0.025,0,,0,,0,,0,normal,0,aggressive,ok
TAOUSDT,3.4482758620687832,2.5413552119427023,0,-8.560000000000002,1,1.9046310000000002,1776186182,17,1,0.8,bear,mean_reversion,normal,1.44285714285714,low,us,0,,live_ai_risk_v3,1.9046310000000002,0.15243403965291233,0.15433867065291232,0.30677271030582465,1.5978582896941755,2.2907122032486464,-0.16659725114535848,1,0.02,0,,0,,0,,0,normal,0,normal,ok
BNBUSDT,25.9136212624595,0.16087468332290078,0,-0.5547999999998865,0,-1.1770340400000026,1776187319,17,1,0.8,sideways,mean_reversion,conservative,1.0807142857142773,low,us,0,,live_ai_risk_v3,-1.1770340400000026,0.18292137160369162,0.18174433756369163,0.3646657091673833,-1.5416997491673858,0.030641207586108384,-0.6644303960779262,0,0.01,0,,0,,0,,0,normal,0,conservative,ok
AVAXUSDT,27.27272727272741,2.3453790802283674,0,-0.0702000000000016,0,-0.9390615600000077,1776188274,17,1,0.8,bear,mean_reversion,normal,0.03571428571428571,low,us,0,,live_ai_risk_v3,-0.9390615600000077,0.1463370972829533,0.1453980357229533,0.2917351330059066,-1.2307966930059142,0.42780748663102597,-0.6417112299465294,0,0.02,0,,0,,0,,0,normal,0,normal,ok
XRPUSDT,24.431818181818244,0.07598295727117926,0,-0.013219999999999787,1,0.20426346199997752,1776192070,18,1,0.8,sideways,mean_reversion,conservative,0.00254285714285718,low,us,0,,live_ai_risk_v3,0.20426346199997752,0.2134081795342741,0.21361244299627408,0.4270206225305482,-0.22275716053057065,0.14725371815638358,-0.32395817994405696,0,0.01,0,,0,,0,,0,normal,1,conservative,ok
ASTERUSDT,21.42857142857143,1.2566188103535065,0,-0.010560000000000014,0,-1.0284731560000009,1776192266,18,1,0.8,bear,mean_reversion,normal,0.0020000000000000018,low,us,0,,live_ai_risk_v3,-1.0284731560000009,0.1707265436274193,0.1696980704714193,0.3404246140988386,-1.3688977700988394,0.0,-0.6024096385542174,0,0.02,0,,0,,0,,0,normal,0,normal,ok
LINKUSDT,29.16666666666707,1.0947065439238945,0,-0.1255999999999986,1,0.15226447999999676,1776192648,18,1,0.8,bear,mean_reversion,normal,0.03285714285714292,low,us,0,,live_ai_risk_v3,0.15226447999999676,0.13658123490193544,0.1367334993819354,0.2733147342838709,-0.12105025428387411,0.44593088071347986,-0.22296544035675975,0,0.02,0,,0,,0,,0,normal,0,normal,ok
WLDUSDT,27.84810126582235,0.15687259290767785,0,-0.0024659999999999682,1,3.499689993599979,1776214866,1,2,0.8,bear,mean_reversion,normal,0.001042857142857143,low,asia,0,,live_ai_risk_v3,3.499689993599979,0.2134081795342741,0.21690786952787408,0.43031604906214815,3.0693739445378307,2.4940211820977014,0.0,1,0.02,0,,0,,0,,0,normal,0,normal,ok
ZAMAUSDT,27.19298245614027,1.7248306227532488,0,-0.0007640000000000008,1,5.74643364639999,1776245678,9,2,0.8,bear,mean_reversion,normal,0.00022428571428571406,low,europe,0,,live_ai_risk_v3,5.74643364639999,0.2134081795342741,0.21915461318067408,0.4325627927149482,5.313870853685042,3.3658700774150145,0.0,1,0.02,0,,0,,0,,0,normal,0,normal,ok
ETHUSDT,27.528517110266392,0.28383913857482485,1,1.0124000000000706,1,0.5679681200000187,1776246266,9,2,0.8,sideways,mean_reversion,aggressive,3.6757142857142235,low,europe,0,,live_ai_risk_v3,0.5679681200000187,0.1707265436274193,0.1712945117474193,0.3420210553748386,0.2259470646251801,0.4227427862240125,-0.28484503740476985,1,0.025,0,,0,,0,,0,normal,0,aggressive,ok
LINKUSDT,25.00000000000111,0.22829650430352358,1,0.01180000000000092,1,1.207347920000001,1776246471,9,2,0.8,sideways,mean_reversion,aggressive,0.019999999999999955,low,europe,0,,live_ai_risk_v3,1.207347920000001,0.13658123490193544,0.13778858282193543,0.27436981772387087,0.9329781022761301,0.8839779005524869,-0.11049723756907805,1,0.025,0,,0,,0,,0,normal,0,aggressive,ok
BIOUSDT,25.00000000000003,0.46965883185838003,1,0.0004940000000000014,0,-5.121796308599999,1776256514,12,2,0.8,bull,mean_reversion,aggressive,0.0008357142857142851,high,europe,0,,live_ai_risk_v3,-5.121796308599999,0.2134081795342741,0.20828638322567408,0.4216945627599482,-5.543490871359947,0.0,-2.3999999999999995,0,0.025,0,,0,,0,,0,normal,0,aggressive,ok
GIGGLEUSDT,25.0,1.6925365426418757,0,-0.5283999999999978,0,-1.7877125200000197,1776257331,12,2,0.8,bear,mean_reversion,normal,0.8000000000000007,medium,europe,0,,live_ai_risk_v3,-1.7877125200000197,0.1707265436274193,0.16893883110741928,0.3396653747348386,-2.1273778947348583,1.1185149928605398,-1.0471204188481789,0,0.02,0,,0,,0,,0,normal,0,normal,ok
BTCUSDT,28.570301335273527,0.5205179625568133,0,-139.17800000001444,0,-0.23296375,1776260830,13,2,0.8,bear,mean_reversion,normal,133.98642857142735,low,us,0,,live_ai_risk_v3,-0.23296375,0.2134081795342741,0.2131752157842741,0.42658339531854816,-0.6595471453185482,0.6747210463482901,-0.42281437295761304,0,0.02,0,,0,,0,,0,normal,0,normal,ok
ETHUSDT,29.2096219931272,0.8568102734634737,0,-3.8686000000002423,1,0.8599265999999866,1776260831,13,2,0.8,sideways,mean_reversion,conservative,5.207857142857198,low,us,0,,live_ai_risk_v3,0.8599265999999866,0.1707265436274193,0.1715864702274193,0.3423130138548386,0.517613586145148,1.0202939479779158,-0.10332090612435062,1,0.01,0,,0,,0,,0,normal,0,conservative,ok
WLFIUSDT,28.125000000000085,5.61091645114452,1,0.00021200000000000385,0,-0.8483306515000008,1776261246,13,2,0.8,sideways,mean_reversion,aggressive,0.0008642857142857162,medium,us,0,,live_ai_risk_v3,-0.8483306515000008,0.13658123490193544,0.13573290425043544,0.2723141391523709,-1.1206447906523715,0.12422360248447561,-1.8633540372670823,0,0.025,0,,0,,0,,0,normal,1,aggressive,ok
PAXGUSDT,28.49307159353478,0.0,0,-11.30579999999918,0,-0.34578054000001945,1776268204,15,2,0.8,bear,mean_reversion,normal,5.38071428571415,low,us,0,,live_ai_risk_v3,-0.34578054000001945,0.2134081795342741,0.2130623989942741,0.4264705785285482,-0.7722511185285676,0.1599409448818723,-0.202063592686518,0,0.02,0,,0,,0,,0,normal,0,normal,ok
GIGGLEUSDT,17.638266068759336,0.0050145514153027235,0,-3.8295999999999992,0,-6.211511100000012,1776268208,15,2,0.8,bear,mean_reversion,normal,0.8950000000000001,medium,us,0,,live_ai_risk_v3,-6.211511100000012,0.1707265436274193,0.16451503252741928,0.33524157615483857,-6.54675267615485,0.2372791985236051,-3.6382810440284805,0,0.02,0,,0,,0,,0,normal,0,normal,ok
LTCUSDT,23.076923076923507,0.4327367282333561,0,-0.05439999999999401,1,1.0870345500000045,1776273104,17,2,0.8,sideways,mean_reversion,conservative,0.08714285714285756,low,us,0,,live_ai_risk_v3,1.0870345500000045,0.1707265436274193,0.1718135781774193,0.3425401218048386,0.7444944281951659,0.6367109332363132,-0.01819174094960526,1,0.01,0,,0,,0,,0,normal,0,conservative,ok
ENJUSDT,27.736411020104242,0.43596744012020344,1,0.004918199999999998,0,-1.6031033958499952,1776273109,17,2,0.8,bull,mean_reversion,aggressive,0.004216428571428568,high,us,0,,live_ai_risk_v3,-1.6031033958499952,0.13658123490193544,0.13497813150608545,0.2715593664080209,-1.874662762258016,0.929692039511906,-1.638582219639738,0,0.025,0,,0,,0,,0,normal,0,aggressive,ok
XAUTUSDT,29.27472527472463,1.4695320255476902,0,-7.700799999999617,,,1776284054,20,2,0.8,bear,mean_reversion,normal,2.922142857142847,low,us,0,,live_ai_risk_v3,,,,,,,,,0.02,0,,0,,0,,0,normal,0,normal,ok
ENJUSDT,29.574861367837386,0.15168668700370222,1,0.0006143999999999872,,,1776284272,20,2,0.8,bull,mean_reversion,aggressive,0.001859285714285715,medium,us,0,,live_ai_risk_v3,,,,,,,,,0.025,0,,0,,0,,0,normal,0,aggressive,ok
